
B00354-7;71;.0000;71
B00533-6;0;101000000.0000;0
B00541-0;0;.0000;0
B00863-4;-574578.61;101000000.0000;0
B01822-4;0;500000000.0000;0
B08914-0;0;.0000;0
C00015-1;0;2300000.0000;0
C00023-5;0;1.0000;0
C00024-6;0;100000000.0000;0
C00025-7;0;101000000.0000;0
C00032-0;0;.0000;0
C00042-6;0;100000000.0000;0
C00052-2;0;2000000.0000;0
C00081-9;0;100000000.0000;0
C00082-0;0;101000000.0000;0
C00132-1;0;6800000.0000;0
C00164-1;0;2000000.0000;0
C00166-3;181;101000000.0000;181
C00210-8;0;1500000.0000;0
C00217-5;0;100000000.0000;0
C00378-3;0;130000.0000;0
C00379-4;0;15500000.0000;0
C00382-3;62.1;7700000.0000;62.1
C00383-4;0;500000.0000;0
C00408-2;0;2000000.0000;0
C00410-0;0;.0000;0
C00438-0;10257.3;.0000;10257.3
C00443-1;0;.0000;0
C00456-0;0;500000.0000;0
C00461-1;473.04;200000.0000;473.04
C00487-9;585;.0000;585
C00489-1;0;250000.0000;0
C00496-4;0;500000.0000;0
C00513-4;0;.0000;0
C00519-0;4.32;2000000.0000;4.32
C00606-2;0;.0000;0
C00610-2;120;.0000;120
C00617-9;0;.0000;0
C00627-5;0;500000.0000;0
C00693-3;0;.0000;0
C00695-5;0;2000000.0000;0
C00730-5;556.5;.0000;556.5
C00893-7;0;.0000;0
C00941-2;0;1000000.0000;0
C00942-3;210.9;2000000.0000;210.9
C00970-1;16;.0000;16
C00974-5;19;.0000;19
C00978-9;0;.0000;0
C00983-4;90;.0000;90
C00984-5;0;3000000.0000;0
C01037-8;41.4;.0000;41.4
C01055-6;0;.0000;0
C01060-1;40;500000.0000;40
C01102-3;0;.0000;0
C01190-1;0;2000000.0000;0
C01210-1;0;500000.0000;0
C01231-2;0;100000.0000;0
C01260-1;0;500000.0000;0
C01261-2;0;500000.0000;0
C01274-5;0;2600000.0000;0
C01277-8;0;.0000;0
C01279-1;0;280000.0000;0
C01298-0;0;700000.0000;0
C01307-9;0;.0000;0
C01312-4;0;130000.0000;0
C01320-2;0;.0000;0
C01330-2;0;.0000;0
C01332-4;0;.0000;0
C01334-6;753381.63;2000000.0000;753381.63
C01387-9;0;20000.0000;0
C01394-6;0;.0000;0
C01413-5;4377.24;.0000;4377.24
C01450-2;411.2;.0000;411.2
C01482-4;0;320000.0000;0
C01483-5;0;60000.0000;0
C01544-6;0;.0000;0
C01599-1;0;20000.0000;0
C01778-0;0;3000000.0000;0
C01844-6;0;500000.0000;0
C01852-4;0;6500000.0000;0
C01984-6;0;100000.0000;0
C01986-8;41.4;1000.0000;41.4
C01987-9;0;.0000;0
OT1988-0;0;.0000;0
C02039-1;0;3900000.0000;0
C02065-7;0;20000.0000;0
C02066-8;0;3400000.0000;0
C02084-6;0;70000.0000;0
C02085-7;0;640000.0000;0
C02086-8;0;450000.0000;0
C02211-3;0;.0000;0
C02237-9;0;.0000;0
C02242-4;0;.0000;0
C02614-3;0;40000.0000;0
C02697-9;0.2;40000.0000;0.2
C02716-8;0;.0000;0
C02755-7;980;.0000;980
C02757-9;0;.0000;0
C02759-1;0;.0000;0
C02769-1;0;.0000;0
C02911-3;0;125000.0000;0
C02925-7;-44653.08;20000.0000;0
C02926-8;0;3000.0000;0
C02987-9;0;.0000;0
C02990-2;0;.0000;0
C02994-6;0;.0000;0
C03075-7;0;500000.0000;0
C03089-1;0;.0000;0
C03100-2;0;60000.0000;0
C03186-8;0;.0000;0
C03397-9;0;.0000;0
C03419-1;0;.0000;0
C03498-0;468;.0000;468
C03500-2;0;.0000;0
C03502-4;693;.0000;693
C03509-1;0;580000.0000;0
C03538-0;0;.0000;0
C03539-1;0;.0000;0
C03573-5;0;.0000;0
C03578-0;468;.0000;468
C03597-9;0;.0000;0
C03664-6;0;.0000;0
C03684-6;0;.0000;0
C03685-7;0;.0000;0
C03700-2;0;100000.0000;0
C03715-7;0;.0000;0
C03717-9;0;.0000;0
C03720-2;0;.0000;0
C03784-6;0;.0000;0
C03799-1;0;.0000;0
C03863-5;0;.0000;0
C03864-6;0;55000.0000;0
C03877-9;0;.0000;0
C04007-9;0;.0000;0
C04011-3;0;.0000;0
C04063-5;0;.0000;0
C04110-2;0;.0000;0
C04141-5;0;.0000;0
C04156-8;0;.0000;0
C04170-2;0;.0000;0
C04210-2;0;1100000.0000;0
C04215-7;0;.0000;0
C04248-0;0;.0000;0
C04281-3;0;.0000;0
C04284-6;0;.0000;0
C04346-8;0;.0000;0
C04382-4;0;.0000;0
C04395-7;0;.0000;0
C04397-9;0;.0000;0
C04398-0;0;.0000;0
C04414-6;0;.0000;0
C04416-8;0;.0000;0
C04438-0;0;.0000;0
C04611-4;0;.0000;0
C04695-8;0;.0000;0
C04834-7;0;.0000;0
C04836-9;927;.0000;927
C04844-7;0;.0000;0
C04847-0;0;.0000;0
C04854-7;927;.0000;927
C04857-0;0;3200000.0000;0
C04859-2;0;.0000;0
C04910-3;54;100000.0000;54
C04929-2;0;2000000.0000;0
C04955-8;16031.25;.0000;16031.25
C05041-4;151.94;650000.0000;151.94
C05048-1;0;.0000;0
C05113-6;0;.0000;0
C05118-1;-403.2;.0000;0
C05292-5;50000;.0000;50000
C05363-6;201.6;2200000.0000;201.6
C05390-3;463.49;400000.0000;463.49
C05395-8;1.62;200000.0000;1.62
C05405-8;5000;.0000;5000
C05447-0;0;500000.0000;0
C05527-0;0;.0000;0
C05528-1;1053;.0000;1053
C05562-5;0;.0000;0
C05563-6;0;.0000;0
C05621-6;0;500000.0000;0
C05751-6;1381.75;300000.0000;1381.75
C05760-5;0;500000.0000;0
C05892-7;0;.0000;0
C05907-2;0;2000000.0000;0
C05984-9;0;.0000;0
C05998-3;0;.0000;0
C06050-5;0;20000.0000;0
C06263-8;0;2200000.0000;0
C06324-9;0;7600000.0000;0
C06346-1;2.25;1000000.0000;2.25
C06404-9;5.6;.0000;5.6
C06526-1;0;130000.0000;0
C06702-7;0;200000.0000;0
C06752-7;0;10000000.0000;0
C06808-3;0;360000.0000;0
C07230-6;0;.0000;0
C07258-4;2000;.0000;2000
C07449-5;0;.0000;0
C07460-6;0;500000.0000;0
C07680-6;-150;2000000.0000;0
C08645-1;0;300000.0000;0
C09804-0;0;680000.0000;0
C09856-9;0;60000.0000;0
C09860-6;0;1800000.0000;0
C09927-3;0;500000.0000;0
C09952-8;0;80000.0000;0
C09953-9;0;20000.0000;0
C09959-5;0;.0000;0
C09960-6;0;11500000.0000;0
C09994-0;0;200000.0000;0
C09998-4;0;.0000;0
C0A00005;0;.0000;0
C0A00009;69.3;30000.0000;69.3
C0A00010;0;.0000;0
C0A00029;0;.0000;0
C0A00030;0;.0000;0
C0A00062;0;.0000;0
C0A00380;1057.62;20000.0000;1057.62
C0A00470;22.84;10000.0000;22.84
C0A00526;0;.0000;0
C0A00956;0;.0000;0
C0A00999;0;300000.0000;0
C0A01242;0;.0000;0
C0A01271;0;.0000;0
C0A01592;0;2500000.0000;0
C0A01986;0;500000.0000;0
C0A02156;0;500000.0000;0
C0A02741;0;300000.0000;0
C0A02742;0;.0000;0
C0A02743;0;.0000;0
C0A02782;0;2000000.0000;0
C0A02783;0;2000000.0000;0
C0A02784;0;2000000.0000;0
C0A02785;0;2000000.0000;0
C0A02811;0;2000000.0000;0
C0A02812;0;2000000.0000;0
C0A02813;0;2000000.0000;0
C0A02908;0;2000000.0000;0
C0A02909;0;2000000.0000;0
C0A02910;0;2000000.0000;0
C0A03031;0;600000.0000;0
C0A03032;0;20000.0000;0
C0A03561;0;2000000.0000;0
C0A03722;0;2000000.0000;0
C0A04217;0;2000000.0000;0
C0A04222;0;2200000.0000;0
C0A04646;2.49;20000.0000;2.49
C0A04647;7.32;90000.0000;7.32
C0A05111;0;.0000;0
C0A05142;0;.0000;0
C0A05442;0;630000.0000;0
C0A05482;0;.0000;0
C0A05901;0;.0000;0
C0A05902;0;.0000;0
C0A05903;0;.0000;0
C0A05904;0;.0000;0
C0A05905;0;.0000;0
C0A05906;0;.0000;0
C0A05907;0;.0000;0
C0A05908;0;.0000;0
C0A05909;0;.0000;0
C0A05911;0;.0000;0
C0A05912;0;1200000.0000;0
C0A05913;0;.0000;0
C0A05914;0;.0000;0
C0A05915;0;.0000;0
C0A05916;0;6000000.0000;0
C0A05917;0;2000000.0000;0
C03365-7;0;1150000.0000;0
D000000;-5484000;.0000;0
D00145-0;79.2;.0000;79.2
D00156-7;0;5000000.0000;0
D00159-0;0;100000.0000;0
D00160-7;0;.0000;0
D00197-2;0;.0000;0
D00199-4;41.99;500000.0000;41.99
D00227-1;693;.0000;693
D00228-2;6.58;.0000;6.58
D00239-9;107.91;750000.0000;107.91
D00259-1;0;.0000;0
D00265-3;3.6;.0000;3.6
D00268-6;0;.0000;0
D00273-7;162;.0000;162
D00274-8;0;500000.0000;0
D00279-3;0;500000.0000;0
D00282-2;0;.0000;0
D00285-5;11896.02;.0000;11896.02
D00291-7;48.42;.0000;48.42
D00295-1;0;4700000.0000;0
D00309-2;38.66;.0000;38.66
D00311-0;75.6;.0000;75.6
D00331-2;63.9;.0000;63.9
D00336-7;0;8900000.0000;0
D00337-8;1.13;.0000;1.13
D00340-7;0;1500000.0000;0
D00341-8;80.19;.0000;80.19
D00345-2;0;.0000;0
D00348-5;0;11000000.0000;0
D00351-4;0;.0000;0
D00359-2;99150;24000000.0000;99150
D00368-7;504;.0000;504
D00369-8;0;1.0000;0
D00390-7;0;.0000;0
D00394-1;0;550000.0000;0
D00403-7;0;250000.0000;0
D00406-0;9;.0000;9
D00412-2;552.07;.0000;552.07
D00415-5;0;.0000;0
D00424-0;15.71;.0000;15.71
D00457-1;0.03;125000.0000;0.03
D00467-7;0;.0000;0
D00491-9;0;250000.0000;0
D00497-5;54;.0000;54
D00499-7;0;.0000;0
D00501-6;25;2000000.0000;25
D00505-0;0;.0000;0
D00518-9;0;450000.0000;0
D00520-7;52794.83;10600000.0000;52794.83
D00521-8;72.54;.0000;72.54
D00525-2;0;.0000;0
D00531-4;0;.0000;0
D00535-8;0;930000.0000;0
D00548-7;0;2100000.0000;0
D00556-1;0;.0000;0
D00557-2;0;.0000;0
D00607-3;179.2;.0000;179.2
D00612-4;0;40000.0000;0
D00629-7;21;.0000;21
D00630-4;0;640000.0000;0
D00659-5;55.91;.0000;55.91
D00672-0;-501.4;2000000.0000;0
D00688-2;81000;2000000.0000;81000
D00689-3;40229;.0000;40229
D00692-2;0;.0000;0
D00694-4;0;.0000;0
D00697-7;3284;8000000.0000;3284
D00701-8;13.37;.0000;13.37
D00710-3;24298.38;1000000.0000;24298.38
D00721-0;702;.0000;702
D00732-7;0;750000.0000;0
D00734-9;0;.0000;0
D00735-0;0;.0000;0
D00748-9;0;.0000;0
D00774-5;2803.5;500000.0000;2803.5
D00822-3;44.9;.0000;44.9
D00831-2;0;970000.0000;0
D00836-7;0;1200000.0000;0
D00837-8;0;940000.0000;0
D00839-0;0;1200000.0000;0
D00840-1;0;250000.0000;0
D00841-2;81.65;.0000;81.65
D00843-4;20.4;2600000.0000;20.4
D00850-1;0;250000.0000;0
D00852-3;0;135000.0000;0
D00854-5;0;.0000;0
D00859-0;0;860000.0000;0
D00861-2;6155.95;900000.0000;6155.95
D00862-3;301.69;1400000.0000;301.69
D00864-5;0;.0000;0
D00894-5;0;750000.0000;0
D00895-6;0.04;.0000;0.04
D00924-5;0;.0000;0
D00954-5;155.72;210000.0000;155.72
D00961-2;5234.6;.0000;5234.6
D00962-3;0;.0000;0
D00968-9;90;300000.0000;90
D00994-5;0;.0000;0
D00995-6;0;.0000;0
D00996-7;0;.0000;0
D01001-2;312.43;20000.0000;312.43
D01002-3;0;2000000.0000;0
D01041-2;0;17500000.0000;0
D01047-8;0;500000.0000;0
D01048-9;95.4;.0000;95.4
D01049-0;23.31;.0000;23.31
D01088-9;0;700000.0000;0
D01097-8;0;2000000.0000;0
D01104-5;0;.0000;0
D01116-7;0;.0000;0
D01117-8;0;.0000;0
D01123-4;164.94;.0000;164.94
D01126-7;75.11;500000.0000;75.11
D01132-3;1278.92;.0000;1278.92
D01143-4;90.12;.0000;90.12
D01145-6;5625;600000.0000;5625
D01152-3;0;.0000;0
D01153-4;0;.0000;0
D01163-4;0;600000.0000;0
D01164-5;0;500000.0000;0
D01165-6;-16.12;.0000;0
D01207-8;0;460000.0000;0
D01208-9;0;120000.0000;0
D01220-1;0;500000.0000;0
D01234-5;66.42;500000.0000;66.42
D01238-9;0;25000000.0000;0
D01245-6;9.16;500000.0000;9.16
D01246-7;0;1440000.0000;0
D01262-3;0;300000.0000;0
D01263-4;0;.0000;0
D01264-5;0.15;.0000;0.15
D01269-0;0;.0000;0
D01272-3;0;80000.0000;0
D01273-4;0;.0000;0
D01306-8;0;.0000;0
D01308-0;0;.0000;0
D01310-2;0;.0000;0
D01319-1;0;1700000.0000;0
D01323-5;0;.0000;0
D01340-2;0;.0000;0
D01355-7;0;.0000;0
D01361-3;2200.5;.0000;2200.5
D01371-3;29.25;220000.0000;29.25
D01375-7;0;.0000;0
D01376-8;0;.0000;0
D01377-9;8805.24;.0000;8805.24
D01378-0;0;.0000;0
D01379-1;0;.0000;0
D01391-3;0;.0000;0
D01395-7;0;.0000;0
D01403-5;0;.0000;0
D01407-9;0;.0000;0
D01411-3;0;.0000;0
D01417-9;0;550000.0000;0
D01419-1;0;2000000.0000;0
D01442-4;0;20000.0000;0
D01458-0;-162;.0000;0
D01461-3;0.2;.0000;0.2
D01464-6;0;.0000;0
D01466-8;0;.0000;0
D01492-4;0;900000.0000;0
D01502-4;0;1.0000;0
D01503-5;61.75;.0000;61.75
D01515-7;68.54;.0000;68.54
D01516-8;0;80000.0000;0
D01525-7;55.56;5000000.0000;55.56
D01527-9;0;6000000.0000;0
D01529-1;50.4;120000.0000;50.4
D01545-7;0;.0000;0
D01548-0;0;.0000;0
D01581-3;0;.0000;0
D01586-8;0;.0000;0
D01621-3;0;500000.0000;0
D01637-9;0;35000.0000;0
D01638-0;0;.0000;0
D01640-2;120;.0000;120
D01643-5;0;680000.0000;0
D01651-3;0;.0000;0
D01657-9;0;100000.0000;0
D01658-0;0;.0000;0
D01660-2;0;.0000;0
D01661-3;224;.0000;224
D01669-1;940;.0000;940
D01700-2;280.15;.0000;280.15
D01709-1;0;100000.0000;0
D01710-2;0;60000.0000;0
D01711-3;0;200000.0000;0
D01712-4;0;200000.0000;0
D01713-5;0;1000000.0000;0
D01714-6;0;300000.0000;0
D01715-7;0;40000.0000;0
D01718-0;0;210000.0000;0
D01722-4;0;.0000;0
D01730-2;0;60000.0000;0
D01734-6;150;700000.0000;150
D01735-7;75;.0000;75
D01736-8;75;.0000;75
D01739-1;0;80000.0000;0
D01743-5;486.83;170000.0000;486.83
D01744-6;0;700000.0000;0
D01752-4;0;80000.0000;0
D01788-0;0;2500000.0000;0
D01790-2;0;3500000.0000;0
D01802-4;0;2200000.0000;0
D01823-5;15.21;.0000;15.21
D01837-9;0;.0000;0
D01843-5;50;.0000;50
D01856-8;0;250000.0000;0
D01868-0;0;480000.0000;0
D01870-2;0;140000.0000;0
D01902-4;0;10000000.0000;0
D01904-6;0;1500000.0000;0
D01909-1;0;100000000.0000;0
D01925-7;0;.0000;0
D01928-0;0;1000000.0000;0
D01930-2;211317.3;101000000.0000;0
D01943-5;38.7;.0000;38.7
D01972-4;4435.48;11000000.0000;4435.48
D01979-1;0;.0000;0
D01985-7;743.76;20000.0000;743.76
D01993-5;0;.0000;0
D02023-5;57.68;.0000;57.68
D02025-7;90;.0000;90
D02056-8;32.73;20000.0000;32.73
D02059-1;4608.41;1000000.0000;4608.41
D02063-5;0;70000000.0000;0
D02082-4;0;60000.0000;0
D02121-3;19.8;.0000;19.8
D02122-4;1.75;1300000.0000;1.75
D02130-2;0;100000.0000;0
D02141-3;84.51;.0000;84.51
D02142-4;84.51;.0000;84.51
D02192-4;0;1200000.0000;0
D02210-2;132.1;.0000;132.1
D02232-4;97.2;.0000;97.2
D02256-8;2893.5;.0000;2893.5
D02297-9;54;.0000;54
D02302-4;75;500000.0000;75
D02328-0;0;.0000;0
D02329-1;270.45;30000.0000;270.45
D02343-5;0;1000000.0000;0
D02344-6;0;.0000;0
D02352-4;0;.0000;0
D02364-6;703.69;.0000;703.69
D02365-7;166.23;120000.0000;166.23
D02372-4;0;1000000.0000;0
D02405-7;0;.0000;0
D02412-4;54;.0000;54
D02413-5;63;.0000;63
D02416-8;0;.0000;0
D02417-9;0;.0000;0
D02431-3;0;770000.0000;0
D02442-4;0;.0000;0
D02451-3;0;.0000;0
D02493-5;0;.0000;0
D02494-6;0;185000.0000;0
D02527-9;441.6;.0000;441.6
D02528-0;301.6;.0000;301.6
D02557-9;0;.0000;0
D02559-1;48.6;400000.0000;48.6
D02562-4;65.57;20000.0000;65.57
D02570-2;0;500000.0000;0
D02580-2;134.4;250000.0000;134.4
D02582-4;145.08;.0000;145.08
D02614-6;0;40000.0000;0
D02616-8;0;.0000;0
D02617-9;0;380000.0000;0
D02643-5;57.83;.0000;57.83
D02648-0;30966.54;40000.0000;30966.54
D02672-4;0;690000.0000;0
D02691-3;0;80000.0000;0
D02696-8;0;.0000;0
D02701-3;10033.27;.0000;10033.27
D02703-5;0;.0000;0
D02712-4;90;.0000;90
D02725-7;0;.0000;0
D02726-8;0;.0000;0
D02730-2;0;.0000;0
D02775-7;0;2500000.0000;0
D02784-6;0;.0000;0
D02785-7;0;.0000;0
D02786-8;0;.0000;0
D02790-2;0;.0000;0
D02791-4;0;.0000;0
D02793-5;0;20000.0000;0
D02796-8;3193.83;360000.0000;3193.83
D02799-1;468;.0000;468
D02823-5;0;.0000;0
D02829-1;0;.0000;0
D02830-2;0;.0000;0
D02834-6;0;.0000;0
D02837-7;0;430000.0000;0
D02837-9;620.4;60000.0000;620.4
D02838-0;0;.0000;0
D02839-1;0;.0000;0
D02871-3;0;.0000;0
D02873-5;0;.0000;0
D02875-7;0;.0000;0
D02876-8;0;.0000;0
D02904-6;0;.0000;0
D02905-7;0;.0000;0
D02906-8;0;.0000;0
D02907-9;0;.0000;0
D02908-0;0;.0000;0
D02910-2;0;.0000;0
D02932-4;0;.0000;0
D02935-7;468;.0000;468
D02938-0;0;.0000;0
D02943-5;0;.0000;0
D02944-6;0;.0000;0
D02946-8;0;.0000;0
D02947-9;0;.0000;0
D02953-5;0;.0000;0
D02955-7;0;.0000;0
D02956-8;0;.0000;0
D02957-9;0;.0000;0
D02958-0;0;.0000;0
D02959-1;0;.0000;0
D02962-4;0;.0000;0
D02963-5;0;20000.0000;0
D02964-6;0;.0000;0
D02968-0;0;.0000;0
D02975-7;0;.0000;0
D02976-8;0;.0000;0
D02979-1;0;40000.0000;0
D02985-7;0;.0000;0
D03004-6;0;130000.0000;0
D03006-8;0;.0000;0
D03010-2;1512;.0000;1512
D03011-3;1287;.0000;1287
D03012-4;1278;.0000;1278
D03014-6;0;.0000;0
D03016-8;0;.0000;0
D03017-9;1287;.0000;1287
D03018-0;0;.0000;0
D03019-1;0;.0000;0
D03020-2;0;.0000;0
D03057-9;0;40000.0000;0
D03060-2;0;.0000;0
D03067-9;0;.0000;0
D03069-1;0;.0000;0
D03070-2;0;.0000;0
D03071-3;0;.0000;0
D03072-4;0;.0000;0
D03079-1;75;.0000;75
D03080-2;75;.0000;75
D03103-5;0;550000.0000;0
D03106-8;31.84;60000.0000;31.84
D03109-1;0;.0000;0
D03127-9;0;160000.0000;0
D03129-1;0;.0000;0
D03130-2;0;.0000;0
D03135-7;21.06;900000.0000;21.06
D03153-5;0;.0000;0
D03166-8;0;.0000;0
D03170-2;0;880000.0000;0
D03274-6;225;.0000;225
D03276-8;0;60000.0000;0
D03277-9;0;400000.0000;0
D03279-1;0;.0000;0
D03326-8;113.46;.0000;113.46
D03334-6;0;.0000;0
D03335-7;0;.0000;0
D03336-8;0;.0000;0
D03337-9;119;.0000;119
D03340-2;0;.0000;0
D03368-0;90.6;.0000;90.6
D03370-2;90.6;.0000;90.6
D03374-6;90.6;.0000;90.6
D03375-7;90.6;.0000;90.6
D03376-8;90.6;.0000;90.6
D03377-9;90.6;.0000;90.6
D03378-0;90.6;.0000;90.6
D03379-1;0;.0000;0
D03380-2;90.6;.0000;90.6
D03381-3;0;.0000;0
D03382-4;225;.0000;225
D03384-6;225;.0000;225
D03385-7;90.6;.0000;90.6
D03386-8;0;.0000;0
D03387-9;468;.0000;468
D03434-6;0;.0000;0
D03435-7;0;.0000;0
D03437-9;0;.0000;0
D03438-0;0;.0000;0
D03440-2;1287;.0000;1287
D03441-3;5.6;.0000;5.6
D03455-7;1737.12;34000.0000;1737.12
D03459-1;0;.0000;0
D03462-4;1287;.0000;1287
D03463-5;0;.0000;0
D03465-7;0;.0000;0
D03476-8;0;.0000;0
D03480-2;0;.0000;0
D03490-2;0;.0000;0
D03491-3;0;.0000;0
D03492-4;0;.0000;0
D03493-5;0;.0000;0
D03495-7;0;.0000;0
D03516-8;0;.0000;0
D03517-9;0;8000.0000;0
D03518-0;0;.0000;0
D03519-1;0;.0000;0
D03523-5;0;20000.0000;0
D03524-6;0;.0000;0
D03525-7;0;.0000;0
D03527-9;0;.0000;0
D03555-7;0;.0000;0
D03557-9;0;.0000;0
D03560-2;468;.0000;468
D03561-3;0;.0000;0
D03562-4;0;.0000;0
D03563-5;0;.0000;0
D03564-6;0;200000.0000;0
D03565-7;0;.0000;0
D03566-8;1512;.0000;1512
D03570-2;0;.0000;0
D03575-7;0;.0000;0
D03576-8;0;.0000;0
D03600-2;0;.0000;0
D03616-8;0;.0000;0
D03619-1;0;.0000;0
D03621-3;0;.0000;0
D03625-7;1512;.0000;1512
D03626-8;0;200000.0000;0
D03630-2;0;.0000;0
D03670-2;0;.0000;0
OT3688-0;36013.23;.0000;0
D03695-7;1599.26;53000.0000;1599.26
D03698-0;0;.0000;0
D03699-1;0;.0000;0
D03701-3;0;.0000;0
D03703-5;0;.0000;0
D03723-5;0;.0000;0
D03724-6;0;.0000;0
D03728-0;0;.0000;0
D03733-5;0;.0000;0
D03734-6;0;.0000;0
D03738-0;0;.0000;0
D03739-1;2070.54;15000.0000;2070.54
D03741-3;0;.0000;0
D03742-4;0;.0000;0
D03748-0;0;.0000;0
D03750-2;18.76;.0000;18.76
D03773-5;1512;.0000;1512
D03774-6;0;.0000;0
D03776-8;-1555;.0000;0
D03777-9;0;.0000;0
D03778-0;-50;.0000;0
D03779-1;0;.0000;0
D03780-2;0;.0000;0
D03781-3;0;.0000;0
D03782-4;0;.0000;0
D03803-5;0;.0000;0
D03809-1;0;.0000;0
D03810-2;0;.0000;0
D03812-4;0;.0000;0
D03813-5;0;.0000;0
D03816-8;136.76;.0000;136.76
D03819-1;0;.0000;0
D03820-2;0;.0000;0
D03823-5;0;.0000;0
D03825-7;0;.0000;0
D03836-8;0;.0000;0
D03840-2;0;.0000;0
D03842-4;0;.0000;0
D03844-6;0;.0000;0
D03851-3;1512;.0000;1512
D03856-8;0;.0000;0
D03857-9;0;.0000;0
D03865-7;0;.0000;0
D03866-8;0;.0000;0
D03867-9;0;.0000;0
D03868-0;0;.0000;0
D03871-3;0;.0000;0
D03872-4;0;.0000;0
D03875-7;0;.0000;0
D03879-1;0;.0000;0
D03880-2;0;.0000;0
D03886-8;0;.0000;0
D03887-9;0;.0000;0
D03888-0;0;.0000;0
D03899-1;0;.0000;0
D03900-2;0;.0000;0
D03902-4;0;.0000;0
D03905-7;0;.0000;0
D03907-9;0;8000.0000;0
D03920-2;0;.0000;0
D03921-3;0;125000.0000;0
D03936-8;0;.0000;0
D03946-8;0;.0000;0
D03947-9;0;.0000;0
D03948-0;0;.0000;0
D03949-1;0;.0000;0
D03951-3;0;.0000;0
D03952-4;0;.0000;0
D03953-5;0;.0000;0
D03956-8;90;.0000;90
D03959-1;0;.0000;0
D03960-2;0;.0000;0
D03965-7;0;.0000;0
D03967-9;0;.0000;0
D03970-2;0;1.0000;0
D03971-3;0;1.0000;0
D03994-6;0;260000.0000;0
D03997-9;0;.0000;0
D03998-0;1287;.0000;1287
D03999-1;468;.0000;468
D04001-3;75;.0000;75
D04033-5;37.51;140000.0000;37.51
D04036-8;2500;.0000;2500
D04037-9;0;.0000;0
D04038-0;0;.0000;0
D04043-5;0;.0000;0
D04053-5;0;.0000;0
D04060-2;0;.0000;0
D04068-0;0;.0000;0
D04070-2;0;.0000;0
D04085-7;0;.0000;0
D04087-9;0;.0000;0
D04128-0;37.95;1000000.0000;37.95
D04133-5;0;.0000;0
D04150-2;0;400000.0000;0
D04165-7;0;.0000;0
D04167-9;0;1.0000;0
D04168-0;0;185000.0000;0
D04171-3;0;.0000;0
D04178-0;0;1.0000;0
D04183-5;0;.0000;0
D04185-7;0;450000.0000;0
D04188-0;0;.0000;0
D04190-2;0;1.0000;0
D04191-3;0;30000.0000;0
D04204-6;90;.0000;90
D04225-7;468;.0000;468
D04226-8;0;.0000;0
D04240-2;0;.0000;0
D04252-4;0;.0000;0
D04253-5;0;.0000;0
D04254-6;0;.0000;0
D04271-3;0;.0000;0
D04296-8;0.26;200000.0000;0.26
D04297-9;0;.0000;0
D04305-7;168.84;1.0000;168.84
D04306-8;68.4;.0000;68.4
D04307-9;0;.0000;0
D04331-3;0;.0000;0
